condition_text,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,city_C001,city_C002,city_C004,city_C005,city_C006,city_C007,city_C008,city_C009,city_C010,city_C011,city_C012,city_C013,city_C014,city_C015,city_C016,city_C017,city_C018,city_C019,city_C020,city_C021,city_C022,city_C023,city_C024,city_C025,city_C026,city_C027,city_C028,city_C029,city_C030,city_C031,city_C032,city_C033,city_C034,city_C035,city_C036,city_C037,city_C038,city_C039,city_C040,city_C041,city_C042,city_C043,city_C044,city_C045,city_C046,city_C047,city_C048,city_C049,city_C050,city_C051,city_C052,city_C053,city_C054,city_C055,city_C056,city_C057,city_C058,city_C059,city_C060,city_C061,city_C062,city_C063,city_C064,city_C065,city_C066,city_C067,city_C068,city_C069,city_C070,city_C071,city_C072,city_C073,city_C074,city_C075,city_C076,city_C077,city_C078,city_C079,city_C080,city_C081,city_C082,city_C083,city_C084,city_C085,city_C086,city_C087,city_C088,city_C089,city_C090,city_C091,city_C092,city_C093,city_C094,city_C095,city_C096,city_C097,city_C098,city_C099,city_C101,city_C102,city_C103,city_C104,city_C105,city_C106,city_C107,city_C108,city_C109,city_C110,city_C111,city_C112
2,0.1863615390957147,1.823636740154944,-0.1651481588532388,0.9662229563326468,-0.0664032183213958,0.1789761028048199,0.8299322373499882,0.1743669876648744,0.1875728084986207,-0.5600105758950595,0.9531681838320688,-0.5620292508044824,-0.2459706069789949,-1.0101886875214403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.1398116465734581,-0.6349109618833844,-0.58704665533698,-0.0178042500812599,-0.2466136521794618,0.2335114420182479,-0.5786001112829743,0.1510986251933674,0.1875728084986207,-0.5600105758950595,-0.6950240429137694,-0.5620292508044824,-0.3747355476816599,-1.0101886875214403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.2484280624587231,-0.7851555436746155,-1.5011600643850855,0.3102048187233756,-0.2466136521794618,-0.0937005932623199,-0.7443097993574405,0.2092695313721352,0.1875728084986207,-0.5600105758950595,-1.0155058647810156,-0.5620292508044824,-0.6322654290869897,-1.0319870649123213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.3570444783439881,-0.5802765685047548,-0.9185383311456335,0.4742093531256934,-0.2466136521794618,-0.3663772893294599,-0.9652560501233954,0.2674404375509029,0.1875728084986207,-0.5600105758950595,-0.8232167716606679,-0.5620292508044824,-0.6966478994383222,-1.0319870649123213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.310494585821732,-0.4300319867135237,-1.4107532437099983,0.4742093531256934,-0.2466136521794618,0.0699054243779639,-0.937637768777651,0.2558062563151492,0.1875728084986207,-0.5600105758950595,-0.7316505368414546,-0.5620292508044824,-0.7288391346139884,-1.0319870649123213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,-0.9463525122791928,-0.9763759204998188,0.9197336892478096,0.1462002843210578,-0.2466136521794618,0.8334001733659558,-1.2690571449265833,-0.9076118672602056,0.1875728084986207,-0.5600105758950595,-0.9239396299618025,0.2818955489928438,0.3012803910073308,0.5592944846219727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,-1.4118514375017577,-0.2388116098883203,1.622897850054045,-1.0018314564951667,-0.1565084352504288,0.8334001733659558,1.492770989647853,-1.3148082105115797,0.1875728084986207,0.3617937741177704,-0.7316505368414546,-0.5620292508044824,-0.2459706069789949,1.3876328254754409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,-1.4118514375017577,0.0616775536941418,1.2210897581647675,-1.0018314564951667,-0.1565084352504288,0.8334001733659558,1.492770989647853,-1.256637304332812,0.1875728084986207,-0.5600105758950595,-0.7957469012149039,-0.5620292508044824,-0.2137793718033287,1.3222376933027986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.6360198954641497,-0.6349109618833844,0.3170215514138939,0.802218421930329,-0.2466136521794618,-0.3118419501160319,-1.2690571449265833,-0.6749282425451346,0.1875728084986207,-0.5600105758950595,-1.1894817109375209,1.12582034879017,0.3334716261829971,0.8208750133125416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.170520970241585,-0.5393007734707826,-0.0847865404753833,-0.0178042500812599,-0.2466136521794618,-0.5299833069697438,-1.2690571449265833,-0.3259028054725281,0.1875728084986207,-0.5600105758950595,-0.7591204072872185,0.2818955489928438,0.3656628613586633,0.7772782585307801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.256685129094236,0.8402176593396122,0.3170215514138939,0.3102048187233756,-0.2466136521794618,-0.0937005932623199,-1.2690571449265833,-1.2101005793897976,0.1875728084986207,-0.5600105758950595,0.3854575279529465,-0.5620292508044824,0.751957683466658,0.3849074654949268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.9463525122791928,-0.2388116098883203,-0.0847865404753833,-0.3458133188858955,-0.2466136521794618,-0.3663772893294599,-1.2690571449265833,-0.9076118672602056,0.1875728084986207,-0.5600105758950595,-0.4386385854199723,-0.5620292508044824,0.8163401538179905,0.3413107107131653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.5983749456041607,-0.6758867569173564,0.6183776203308518,-1.3298405252998022,-0.2466136521794618,-1.1844073775308797,-1.0481108941606283,1.5821029171910534,0.1875728084986207,-0.5600105758950595,-0.5668313141668708,0.2818955489928438,-0.7288391346139884,-0.7268097814399909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.2414924362668616,-0.047591233063117,-1.039080758712417,-1.3298405252998022,-0.2466136521794618,-0.4209126285428879,-1.1862023008893503,1.3377851112402288,0.1875728084986207,-0.5600105758950595,-0.1364700105165687,-0.5620292508044824,-0.7288391346139884,-0.8358016683943945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2.31213996427876,1.823636740154944,-0.58704665533698,-1.985858662909073,-0.2466136521794618,-1.838831448092016,-0.5786001112829743,3.0480097528960006,-0.4385413048870196,2.666304649149845,0.3213611635794973,1.12582034879017,-0.7288391346139884,-0.9011968005670368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1.691474730648674,0.3075323238979747,0.5179255973585325,-1.657849594104438,-0.2466136521794618,-1.2389427167443077,-1.2690571449265833,1.7915181794346178,-0.4385413048870196,-0.5600105758950595,0.8524453255309341,1.12582034879017,-0.7288391346139884,-0.9447935553487984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2.31213996427876,0.5943628891357795,0.3170215514138939,-1.4938450597021202,-0.2466136521794618,-2.0024374657322994,0.1118569223606347,3.141083202782029,-0.7515983615798398,-0.5600105758950595,1.8047341676507516,1.12582034879017,-0.7288391346139884,-0.966591932739679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,0.9466764502925702,1.2363170113346764,-0.727679487498227,0.3102048187233756,0.2940176493947359,0.0153700851645359,0.4432762985095671,1.0236622178748835,0.1875728084986207,-0.5600105758950595,0.7517224672297994,-0.5620292508044824,-0.8576040753166533,-0.6614146492673486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,0.9621930811333226,1.2363170113346764,-0.7779054989843867,0.4742093531256934,0.6544385171108678,0.0153700851645359,0.9404053627329656,1.0469305803463902,0.1875728084986207,-0.5600105758950595,0.7517224672297994,-0.5620292508044824,-0.8576040753166533,-0.6832130266582294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.7604768802035444,-0.9217415271211892,0.8192816662754904,0.1462002843210578,-0.0664032183213958,0.5607234772988159,-0.5786001112829743,0.7328076869810448,0.1875728084986207,-0.5600105758950595,0.623529738482901,-0.5620292508044824,-0.8576040753166533,-0.7050114040491101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0708094970185875,-0.9763759204998188,-1.4911148620878538,-0.1818087844835777,-0.1565084352504288,0.2880467812316759,-0.5786001112829743,1.1167356677609117,0.1875728084986207,1.744500299137015,0.1565419409049134,-0.5620292508044824,-0.825412840140987,-0.9229951779579176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,0.9311598194518184,-0.5393007734707826,-0.7879507012816186,-0.3458133188858955,-0.2466136521794618,0.6697941557256718,0.8023139560042438,1.2563458425899543,-0.4385413048870196,1.744500299137015,-0.2188796218538605,-0.5620292508044824,0.2690891558316646,-0.2908422336223761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,0.915643188611066,0.8402176593396122,0.3170215514138939,-0.1818087844835777,0.023701998607637,0.0153700851645359,0.1118569223606347,1.221443298882693,0.1875728084986207,1.2835981241306005,-0.2371928688177032,-0.5620292508044824,-1.0829427215463168,-0.9447935553487984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.7604768802035444,0.3075323238979747,0.2165695284415745,-0.0178042500812599,0.5643333001818349,0.0153700851645359,0.1118569223606347,0.9189545867531014,0.1875728084986207,1.744500299137015,-0.7957469012149039,0.2818955489928438,-1.0829427215463168,-0.966591932739679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,0.6053105717960229,0.3075323238979747,0.7188296433031711,-0.1818087844835777,0.023701998607637,0.2880467812316759,0.8023139560042438,0.4303189748514524,0.1875728084986207,1.744500299137015,-1.418397297985554,-0.5620292508044824,-1.0829427215463168,-1.119180574475844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.7604768802035444,1.140706822922075,0.3170215514138939,-0.0178042500812599,0.3841228663237689,0.2880467812316759,-0.5786001112829743,0.6862709620380304,0.1875728084986207,1.744500299137015,-0.8598432655883531,-0.5620292508044824,-1.0829427215463168,-1.1409789518667248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0708094970185875,0.3075323238979747,0.3170215514138939,-0.1818087844835777,-0.0664032183213958,-0.2027712716891759,-0.5786001112829743,1.0352963991106372,0.1875728084986207,1.744500299137015,-1.5191201562866885,-0.5620292508044824,-1.0829427215463168,-1.1627773292576056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0708094970185875,0.8402176593396122,0.1161175054692552,-0.0178042500812599,-0.1745294786362354,-0.4754479677563158,-0.5786001112829743,0.953857130460362,0.1875728084986207,1.744500299137015,-1.088758852636386,-0.5620292508044824,-1.0829427215463168,-1.1845757066484863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,0.3415278475032363,-0.2388116098883203,0.7991912616810266,0.1462002843210578,1.0148593848269996,0.4516527988719599,0.4156580171638228,0.3256113437296706,0.1875728084986207,-0.5600105758950595,-0.4661084558657363,-0.5620292508044824,-0.0206319607493314,-0.465229252749422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.2949779549809797,0.0616775536941418,0.9900501053284332,0.1462002843210578,-0.2466136521794618,0.3425821204451039,-0.3852721418627637,0.2674404375509029,0.1875728084986207,-0.5600105758950595,-0.2646627392634671,-0.5620292508044824,-0.0206319607493314,-0.465229252749422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,0.4035943708662446,0.102653348728114,0.9599144984367376,0.1462002843210578,-0.2466136521794618,0.5607234772988159,0.6089859865840334,0.3954164311441917,0.1875728084986207,-0.5600105758950595,-0.3379157271188377,-0.5620292508044824,-0.0850144311006638,-0.552422762312945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,0.4501442633885013,-0.5393007734707826,1.8238018959986837,-0.0178042500812599,5.249804580491548,1.1606122086465238,0.8023139560042438,0.4768556997944664,-0.4385413048870196,-0.5600105758950595,-1.3817708040578685,-0.5620292508044824,-0.1815881366276625,-0.6396162718764679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,-1.256685129094236,-0.5393007734707826,0.0156654824969359,-1.3298405252998022,-0.2466136521794618,1.1606122086465238,0.3880397358180784,-1.15192967321103,-2.8803863470910174,-0.5600105758950595,-0.5943011846126348,-0.5620292508044824,-0.1815881366276625,2.106979279374505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-1.256685129094236,0.3075323238979747,1.622897850054045,0.6382138875280112,-0.2466136521794618,-0.3663772893294599,-0.5786001112829743,-1.3264423917473331,0.1875728084986207,-0.5600105758950595,1.1454572769524165,-0.5620292508044824,0.1725154503046659,1.7800036185112942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,-1.5670177459092791,-0.9217415271211892,-0.58704665533698,1.2942320251372823,-0.2466136521794618,1.1606122086465238,0.3880397358180784,-1.4427842041048686,-2.755163524413889,-0.5600105758950595,-0.2005663748900179,-0.5620292508044824,0.3978540965343295,1.6056165993842482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.9463525122791928,-0.5393007734707826,0.1161175054692552,-0.0178042500812599,-0.2466136521794618,0.8334001733659558,-0.5786001112829743,-0.9076118672602056,0.1875728084986207,-0.5600105758950595,0.5869032445552159,0.2818955489928438,0.6231927427639932,1.4094312028663216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.4808535870566282,0.5943628891357795,-0.0847865404753833,-1.1658359908974845,-0.2466136521794618,-0.0391652540488919,-1.2690571449265833,-0.5585864301875991,0.1875728084986207,-0.5600105758950595,2.528107422722536,-0.5620292508044824,1.460164857331315,0.6900847489672571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
